customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3361,Riva,Yushin,Female,68,1/20/1968,56,General Manager,Property,Mass Customer,N,Yes,9
3362,Piotr,Saladin,Male,60,6/24/1971,52,VP Accounting,Financial Services,Affluent Customer,N,No,13
3363,Orson,Tythacott,Male,25,3/8/2000,24,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3
3364,Trueman,,Male,77,8/19/1993,30,Engineer IV,Manufacturing,Mass Customer,N,Yes,3
3365,Karlens,Chaffyn,U,29,,123.91,Engineer III,IT,Mass Customer,N,No,
3366,Rickey,Gregolotti,Male,98,2/26/1975,49,Technical Writer,Manufacturing,Mass Customer,N,Yes,14
3367,Melisse,Massei,Female,75,12/5/2000,23,Librarian,Entertainment,Mass Customer,N,Yes,1
3368,Tanya,Boddis,Female,7,7/17/1967,56,Technical Writer,Financial Services,Affluent Customer,N,No,16
3369,Cathrin,Rosencrantz,Female,90,1/2/1977,47,Research Associate,n/a,Mass Customer,N,No,10
3370,Brant,Follis,Male,8,1/22/1954,70,Data Coordiator,n/a,High Net Worth,N,Yes,5
3371,Josey,Alves,Female,56,10/30/1977,46,Analyst Programmer,Retail,Mass Customer,N,No,17
3372,Orazio,Wissby,Male,62,9/25/1954,69,,Telecommunications,High Net Worth,N,No,15
3373,Inna,Atack,Female,19,1/25/1991,33,Research Associate,Health,Mass Customer,N,No,5
3374,Joann,Corrigan,Female,77,11/17/1959,64,Sales Associate,Manufacturing,Mass Customer,N,Yes,12
3375,Thorsten,Gregon,Male,37,3/21/1993,31,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6
3376,Amity,Widdall,Female,74,10/20/1982,41,,Manufacturing,Mass Customer,N,No,16
3377,Jamal,MacRury,Male,12,6/23/1988,35,,Manufacturing,Mass Customer,N,Yes,7
3378,Ina,Habershaw,Female,17,2/17/1962,62,,Financial Services,Affluent Customer,N,No,14
3379,Elysee,Spurr,Female,51,4/30/1999,25,Food Chemist,Health,Mass Customer,N,Yes,2
3380,Abe,Ealam,Male,41,1/9/1955,69,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14
3381,Bruce,Lackie,Male,26,11/20/1993,30,Computer Systems Analyst IV,n/a,Mass Customer,N,No,4
3382,Burk,Walczak,Male,90,12/17/1977,46,Business Systems Development Analyst,n/a,High Net Worth,N,No,10
3383,Dane,Swansbury,Male,47,4/5/1982,42,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10
3384,Wesley,Nichols,Male,11,3/5/1996,28,,n/a,Mass Customer,N,No,6
3385,Ronda,,Female,23,2/10/1975,49,Systems Administrator III,Argiculture,Mass Customer,N,No,9
3386,Cliff,Nolin,Male,24,7/28/1999,24,Structural Engineer,IT,High Net Worth,N,Yes,2
3387,Shel,Duke,Female,19,7/5/1976,47,General Manager,Manufacturing,Affluent Customer,N,Yes,15
3388,Urbanus,Pichan,Male,81,10/25/1986,37,VP Marketing,Retail,Mass Customer,N,No,7
3389,Margo,Saltmarshe,Female,27,6/1/1972,51,Programmer II,n/a,Affluent Customer,N,No,19
3390,Fayth,Baudins,Female,20,1/27/1969,55,,n/a,High Net Worth,N,No,7
3391,Terrel,Kreuzer,Male,93,6/23/1991,32,,Manufacturing,Mass Customer,N,No,7
3392,Brock,Ride,Male,41,12/12/1976,47,Tax Accountant,Financial Services,Mass Customer,N,No,10
3393,Henrietta,Olexa,Female,23,2/21/1954,70,Technical Writer,Retail,Mass Customer,N,Yes,7
3394,Barde,Spoward,Male,39,6/26/1974,49,Environmental Specialist,Health,Mass Customer,N,No,22
3395,Sigmund,Fishbourn,Male,76,4/19/1993,31,,Financial Services,Mass Customer,N,No,3
3396,Arin,Nappin,Male,18,6/28/1960,63,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9
3397,Melisande,,Female,70,8/19/1985,38,Product Engineer,IT,Mass Customer,N,No,11
3398,Alberik,Looks,Male,69,7/1/1971,52,,n/a,High Net Worth,N,Yes,7
3399,Hillyer,Biddulph,Male,95,5/10/1996,27,VP Accounting,Financial Services,Mass Customer,N,No,2
3400,Brenna,Childes,Female,46,6/25/1987,36,Sales Associate,Financial Services,Mass Customer,N,Yes,18
3401,Cristie,,Female,92,7/28/1993,30,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4
3402,Krystyna,Scadden,Female,73,5/4/1985,39,Statistician II,Retail,Mass Customer,N,No,10
3403,Jessalyn,Zoellner,Female,27,5/14/1994,29,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2
3404,Thomasine,McCloch,Female,2,8/1/1973,50,GIS Technical Architect,Property,Affluent Customer,N,No,22
3405,Gavra,Robez,Female,89,8/18/1996,27,Project Manager,Financial Services,Mass Customer,N,Yes,3
3406,Lucy,Lackmann,Female,35,4/28/1979,45,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10
3407,Marven,Ditts,Male,53,10/8/1961,62,Cost Accountant,Financial Services,High Net Worth,N,Yes,19
3408,Becka,Bysaker,Female,10,7/11/1972,51,Tax Accountant,Manufacturing,Mass Customer,N,No,18
3409,Abbey,Nellen,Female,75,4/29/1977,47,Desktop Support Technician,Argiculture,Mass Customer,N,No,16
3410,Merrili,Brittin,Female,93,9/22/1940,83,,Property,Mass Customer,N,No,16
3411,Alena,Hannis,Female,68,1/4/1980,44,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,20
3412,Almira,Ethelstone,Female,66,8/18/1973,50,Office Assistant IV,n/a,Mass Customer,N,Yes,7
3413,Zulema,Cristofolo,Female,93,10/15/1997,26,VP Accounting,Financial Services,Mass Customer,N,No,3
3414,Winnifred,Zima,Female,46,2/25/1966,58,Software Consultant,n/a,Affluent Customer,N,Yes,10
3415,Alberik,Kelsey,Male,43,1/17/1963,61,Quality Engineer,Property,High Net Worth,N,Yes,11
3416,Evanne,Bentote,Female,6,1/18/1976,48,,Manufacturing,Mass Customer,N,Yes,11
3417,Deedee,Coxall,Female,91,2/18/1973,51,Social Worker,Health,Mass Customer,N,No,7
3418,Felipa,Paddingdon,Female,18,12/31/1959,64,Systems Administrator IV,Health,High Net Worth,N,No,19
3419,Felipa,Guslon,Female,13,7/9/1973,50,Information Systems Manager,n/a,Mass Customer,N,Yes,18
3420,Norby,Elion,Male,96,9/10/1980,43,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
3421,Ronalda,McGeechan,Female,60,12/17/1962,61,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18
3422,Lucine,Virgin,Female,38,5/6/1978,46,Professor,Manufacturing,Mass Customer,N,No,5
3423,Griselda,Bezants,Female,57,12/27/1999,24,Registered Nurse,Health,Affluent Customer,N,No,1
3424,Vale,Whittuck,Female,39,2/28/1977,47,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11
3425,Alister,De la Yglesia,Male,32,4/5/1986,38,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12
3426,Ron,Dilon,Male,40,4/18/1959,65,Assistant Media Planner,Entertainment,Mass Customer,N,No,17
3427,Mace,Edington,Male,67,5/19/1981,42,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17
3428,Leonora,Iglesia,Female,77,8/7/1974,49,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16
3429,Alla,Hirtzmann,Female,37,6/22/1964,59,,Health,High Net Worth,N,No,15
3430,Augustus,Pickin,Male,77,2/29/1964,60,Research Nurse,Health,Affluent Customer,N,Yes,9
3431,York,Calbreath,Male,97,8/10/1996,27,Community Outreach Specialist,Property,Affluent Customer,N,No,5
3432,Max,Cloney,Female,99,11/27/1988,35,Junior Executive,Argiculture,Mass Customer,N,Yes,2
3433,Karissa,Cabral,Female,10,4/28/1998,26,Computer Systems Analyst II,Property,Mass Customer,N,No,2
3434,Stesha,Miners,Female,20,12/5/1973,50,Account Coordinator,Health,Mass Customer,N,No,16
3435,Stevena,Allcock,Female,80,1/15/2002,22,Senior Editor,n/a,Affluent Customer,N,No,1
3436,Marget,Freeland,Female,4,11/22/1958,65,,Financial Services,Mass Customer,N,Yes,5
3437,Penny,Wellington,Male,79,10/20/1963,60,VP Marketing,Retail,High Net Worth,N,No,12
3438,Gaylor,Carbry,Male,11,2/16/1996,28,Project Manager,Manufacturing,Mass Customer,N,No,2
3439,Rubie,O'Gorman,Female,45,10/20/1974,49,Technical Writer,n/a,Affluent Customer,N,Yes,19
3440,Retha,Kahane,Female,18,5/15/1958,65,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5
3441,Janelle,Ebbage,Female,44,10/16/1988,35,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20
3442,Adrianne,Petrecz,Female,17,5/22/1962,61,Research Associate,Retail,Mass Customer,N,Yes,14
3443,Fran,,Male,11,4/12/1995,29,Technical Writer,n/a,Mass Customer,N,Yes,5
3444,Kara-lynn,Bims,Female,75,12/25/1977,46,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7
3445,Craggy,,Male,62,6/23/1966,57,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11
3446,Gard,Tidy,Male,8,1/30/1967,57,Structural Engineer,Manufacturing,Mass Customer,N,No,14
3447,Linell,,Female,43,11/23/1977,46,,Financial Services,High Net Worth,N,No,17
3448,Roderich,Mixer,Male,26,2/16/1977,47,Software Consultant,Financial Services,High Net Worth,N,No,9
3449,Ilyssa,Hannabuss,Female,52,9/26/1974,49,VP Quality Control,Argiculture,High Net Worth,N,Yes,3
3450,Brooke,Durman,Female,85,9/16/1993,30,Safety Technician III,Retail,Mass Customer,N,No,6
3451,Ruprecht,Loreit,Male,88,5/1/1970,54,Sales Associate,n/a,High Net Worth,N,No,10
3452,Maura,Estevez,Female,22,9/4/1964,59,Marketing Manager,Retail,Mass Customer,N,No,13
3453,Jammie,McEvon,Female,57,3/12/1989,35,Product Engineer,Retail,Affluent Customer,N,No,14
3454,Akim,Mathes,Male,15,6/9/1969,54,Web Designer III,n/a,Mass Customer,N,No,18
3455,Coop,Skey,Male,29,2/25/1954,70,Administrative Officer,n/a,Mass Customer,N,Yes,11
3456,Clovis,Ortsmann,Female,11,11/8/1959,64,,n/a,Mass Customer,N,Yes,12
3457,Robbi,Springthorpe,Female,13,9/26/1956,67,,Manufacturing,Mass Customer,N,No,16
3458,Alejandro,Shakelade,Male,35,12/1/1977,46,Web Developer III,Manufacturing,High Net Worth,N,Yes,19
3459,Emelda,Ramsdell,Female,62,11/24/2000,23,,Entertainment,Mass Customer,N,Yes,2
3460,Reinhold,Barthrup,Male,22,10/10/1999,24,Actuary,Financial Services,Mass Customer,N,No,2
3461,Nigel,Izard,Male,28,11/30/1962,61,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17
3462,Jehanna,Sparhawk,Female,96,3/3/1957,67,Registered Nurse,Health,High Net Worth,N,No,17
3463,Fletch,Durrett,Male,7,6/15/1984,39,Compensation Analyst,Financial Services,Affluent Customer,N,No,2
3464,Etheline,Gerretsen,Female,38,6/9/1982,41,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4
3465,Hadria,Pizer,Female,71,2/1/1978,46,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7
3466,Victor,Zaple,Male,65,9/28/1979,44,Marketing Assistant,IT,Mass Customer,N,No,18
3467,Killy,Spaducci,Male,31,5/20/1980,43,VP Quality Control,IT,Mass Customer,N,No,21
3468,Averill,Woodbridge,Male,4,10/24/1986,37,Associate Professor,n/a,Mass Customer,N,No,7
3469,Arabele,Lantoph,Female,90,8/24/1987,36,Nurse Practicioner,Health,Mass Customer,N,Yes,5
3470,Catherina,Ricca,Female,56,10/1/1967,56,Recruiting Manager,Health,Affluent Customer,N,Yes,6
3471,Brita,Afonso,Female,95,9/5/1953,70,Quality Engineer,IT,High Net Worth,N,Yes,8
3472,Dionysus,McCarlie,Male,10,6/27/1977,46,VP Marketing,Retail,Affluent Customer,N,Yes,18
3473,Sanderson,Alloway,U,34,,123.91,Analog Circuit Design manager,IT,Mass Customer,N,No,
3474,Justinian,Crowhurst,Male,93,11/6/1979,44,Assistant Manager,Manufacturing,Mass Customer,N,No,14
3475,Correna,Goldsberry,Female,12,8/31/1985,38,Director of Sales,Retail,Affluent Customer,N,No,3
3476,Stearn,Willerstone,Male,39,9/7/1989,34,,Manufacturing,Affluent Customer,N,No,7
3477,Jaquelin,Leek,Female,90,1/24/1996,28,Senior Developer,Financial Services,Affluent Customer,N,Yes,7
3478,Hartwell,Schach,Male,54,8/8/1986,37,Quality Control Specialist,Health,Mass Customer,N,No,17
3479,Pierette,O' Ronan,Female,39,8/9/1964,59,,IT,Mass Customer,N,No,13
3480,Jarib,,Male,30,6/24/1959,64,,n/a,Mass Customer,N,No,20
3481,Haley,Dessent,Male,37,10/12/1997,26,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4
3482,Roch,Rilston,Female,71,5/18/2000,23,Clinical Specialist,Health,Affluent Customer,N,Yes,2
3483,Emlyn,Burnel,Male,19,10/2/1956,67,Senior Sales Associate,Health,High Net Worth,N,Yes,15
3484,Hedi,Mowday,Female,10,10/24/1976,47,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20
3485,Berthe,Ludwell,Female,11,5/21/1981,42,Account Representative II,Financial Services,High Net Worth,N,Yes,9
3486,Reece,Crewther,Male,67,7/25/1956,67,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18
3487,Amalee,Sanderson,Female,4,12/15/1977,46,Analyst Programmer,Health,High Net Worth,N,No,18
3488,Cristobal,Whitrod,Male,63,8/7/1975,48,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9
3489,Margo,Fletcher,Female,90,10/30/1969,54,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9
3490,Taylor,Dutchburn,Male,45,6/21/1980,43,VP Product Management,Financial Services,High Net Worth,N,No,14
3491,Leanna,Cromb,Female,69,4/3/1976,48,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10
3492,Urbanus,Redding,Male,83,1/27/1966,58,Civil Engineer,Manufacturing,Mass Customer,N,No,19
3493,Jeffie,Eakly,Male,30,2/29/1964,60,Research Assistant I,Health,High Net Worth,N,No,18
3494,Robers,Richen,Male,72,12/24/1998,25,Account Representative IV,Argiculture,High Net Worth,N,No,1
3495,Constantine,Frissell,Female,57,7/12/1987,36,Programmer III,Financial Services,High Net Worth,N,No,8
3496,Danya,Burnyeat,Male,99,4/25/1986,38,Editor,Manufacturing,Mass Customer,N,Yes,19
3497,Thia,O'Day,Female,73,5/3/1986,38,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18
3498,Lois,Abrahim,Female,28,11/2/1995,28,,Manufacturing,Mass Customer,N,No,5
3499,Shelton,Tewkesberrie,Male,29,6/17/1979,44,,Manufacturing,Mass Customer,N,Yes,7
3500,Josy,Fleeman,Female,71,7/21/1967,56,,Entertainment,Affluent Customer,N,No,17
3501,Kayla,Alentyev,Female,63,1/19/1970,54,Operator,Telecommunications,Mass Customer,N,Yes,18
3502,Wilfrid,Cleaves,Male,5,10/16/1997,26,Senior Sales Associate,Retail,High Net Worth,N,Yes,3
3503,Tootsie,Rafter,Female,53,3/12/1979,45,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10
3504,Keriann,Perdue,Female,39,7/6/1963,60,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6
3505,Dolly,Scallan,Female,41,8/6/1974,49,,Retail,Mass Customer,N,No,14
3506,Mercy,Donisi,Female,19,6/18/1975,48,Web Designer I,Financial Services,Mass Customer,N,No,15
3507,Christoph,Greatreax,Male,70,3/3/1955,69,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5
3508,Malvin,Marre,Male,89,8/9/1986,37,Pharmacist,Health,Mass Customer,N,No,5
3509,Janine,Hesey,Female,85,11/22/1978,45,Pharmacist,Health,Mass Customer,N,Yes,15
3510,Jemima,Izaac,U,48,,123.91,Safety Technician II,IT,Affluent Customer,N,Yes,
3511,Willem,Spraging,Male,23,12/31/1966,57,Food Chemist,Health,Affluent Customer,N,No,10
3512,Vladimir,Abramowsky,Male,68,3/24/1994,30,VP Accounting,Financial Services,Mass Customer,N,Yes,8
3513,Enriqueta,Waterhowse,U,80,,123.91,Internal Auditor,IT,Affluent Customer,N,Yes,
3514,Darcy,Ilett,Male,25,8/24/1962,61,Environmental Specialist,n/a,Mass Customer,N,No,8
3515,Leelah,Pynner,Female,11,1/14/1975,49,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18
3516,Diarmid,Vearnals,Male,93,4/30/1977,47,,Property,Mass Customer,N,Yes,15
3517,Domeniga,Terney,Female,47,7/4/1957,66,Accounting Assistant IV,n/a,Mass Customer,N,Yes,6
3518,Magdaia,Beardwell,Female,45,6/18/1980,43,Biostatistician I,IT,Mass Customer,N,Yes,8
3519,Aldus,Kenningley,Male,16,5/21/1978,45,Software Consultant,Manufacturing,Mass Customer,N,Yes,11
3520,Travis,Kaszper,Male,41,8/17/1963,60,Research Nurse,Health,Mass Customer,N,Yes,16
3521,Oneida,Olivia,Female,27,3/10/1980,44,Research Associate,n/a,High Net Worth,N,Yes,16
3522,Lorri,Byrth,Female,73,8/21/1989,34,Cost Accountant,Financial Services,High Net Worth,N,Yes,11
3523,Lin,Tarver,Male,33,6/14/1975,48,,n/a,Affluent Customer,N,No,19
3524,Waiter,Piscopello,Male,38,12/30/1973,50,Design Engineer,Financial Services,Mass Customer,N,Yes,18
3525,Town,Yitzhakov,Male,55,8/16/1996,27,Editor,n/a,Mass Customer,N,No,2
3526,Pail,Iacopini,Male,84,9/19/1978,45,General Manager,Telecommunications,High Net Worth,N,Yes,13
3527,Kiley,Scotson,Female,77,12/2/1978,45,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18
3528,Eliot,Scammell,Male,69,4/6/1964,60,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7
3529,Austine,Kinny,Female,37,11/23/1960,63,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16
3530,Erik,Kenneford,Male,19,10/23/1973,50,Staff Scientist,n/a,High Net Worth,N,Yes,8
3531,Shannah,Pountain,Female,4,1/27/1969,55,Marketing Manager,Retail,Affluent Customer,N,Yes,11
3532,May,Birch,Female,27,7/24/1990,33,Media Manager I,Health,High Net Worth,N,Yes,7
3533,Neale,Lowings,Male,62,2/14/1981,43,,Financial Services,Affluent Customer,N,Yes,8
3534,Kacie,Stanbrooke,Female,92,5/15/1975,48,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3
3535,Bren,Dabbes,Female,8,9/15/1994,29,Technical Writer,Manufacturing,High Net Worth,N,No,6
3536,Laurence,Aulsford,Male,46,12/24/1967,56,Professor,Retail,Affluent Customer,N,No,18
3537,Sholom,Pavlasek,Male,1,1/15/1997,27,Graphic Designer,Financial Services,Mass Customer,N,No,4
3538,Kerby,Nassie,Male,19,11/14/1977,46,Marketing Manager,Health,Mass Customer,N,No,8
3539,Sheelah,Caine,Female,94,3/21/1985,39,,IT,Mass Customer,N,Yes,16
3540,Ali,Naris,Male,49,8/27/1954,69,,n/a,Mass Customer,N,Yes,7
3541,Aloin,Harhoff,Male,72,1/3/1986,38,,Health,Mass Customer,N,No,11
3542,Perl,Suddaby,Female,23,3/11/1975,49,Financial Analyst,Financial Services,Mass Customer,N,No,10
3543,Shanie,Zahor,Female,15,12/25/1986,37,Food Chemist,Health,High Net Worth,N,Yes,21
3544,Benoite,Trahmel,Female,25,8/13/1998,25,Help Desk Technician,n/a,Affluent Customer,N,No,1
3545,Wenonah,Filgate,Female,66,7/19/1974,49,Developer II,n/a,High Net Worth,N,No,4
3546,Hally,Pollie,Female,91,9/29/1983,40,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9
3547,Ganny,Dwerryhouse,Male,19,5/6/1975,49,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8
3548,Dalli,Seden,Male,65,8/2/1958,65,,n/a,Affluent Customer,N,No,12
3549,Jodee,Macewan,Female,0,2/24/1966,58,Sales Representative,Retail,Mass Customer,N,No,7
3550,Daisey,Britto,Female,50,11/27/1988,35,Environmental Tech,Retail,Mass Customer,N,Yes,16
3551,Zed,Douris,Male,37,5/10/1962,62,Pharmacist,Health,Mass Customer,N,Yes,8
3552,Ebeneser,Lowde,Male,33,9/7/1992,31,Internal Auditor,Retail,Affluent Customer,N,Yes,9
3553,Dietrich,Geggie,Male,97,12/29/1974,49,Graphic Designer,Health,Mass Customer,N,No,10
3554,Briggs,Mower,Male,34,4/6/1978,46,GIS Technical Architect,IT,Mass Customer,N,Yes,16
3555,Latashia,,Female,96,2/26/1976,48,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21
3556,Larina,Gheeorghie,Female,38,7/5/1997,26,Senior Developer,Manufacturing,High Net Worth,N,No,3
3557,Tisha,Gibbings,Female,79,5/12/1978,45,,Health,Affluent Customer,N,No,18
3558,Torey,Sarney,Male,16,9/5/1954,69,,n/a,High Net Worth,N,Yes,7
3559,Farra,Bails,Female,80,2/19/1985,39,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17
3560,Gav,Bonin,Male,98,9/1/1980,43,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7
3561,Emelda,Allbones,Female,15,11/16/1968,55,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5
3562,Martynne,Bullivant,Female,76,1/2/1973,51,Recruiting Manager,n/a,Affluent Customer,N,No,10
3563,De,Leyband,Female,70,3/12/1990,34,,Financial Services,Affluent Customer,N,No,10
3564,Sandy,Olford,Male,43,5/15/1972,51,Programmer Analyst IV,n/a,High Net Worth,N,Yes,18
3565,Charyl,Pottiphar,U,14,,123.91,Structural Engineer,IT,High Net Worth,N,Yes,
3566,Bram,Pheasant,Male,96,11/2/1976,47,Social Worker,Health,Affluent Customer,N,Yes,10
3567,Eileen,Ilchenko,Female,17,9/14/1980,43,Nurse,Financial Services,Affluent Customer,N,Yes,14
3568,Berthe,Griniov,Female,13,9/15/1955,68,Nurse,Retail,Affluent Customer,N,No,5
3569,Janel,Daice,Female,24,5/18/1973,50,Senior Editor,n/a,Affluent Customer,N,No,12
3570,Mordy,Hedin,Male,13,1/31/1962,62,,Entertainment,Mass Customer,N,No,7
3571,Othilia,Metcalf,Female,9,6/9/1976,47,Senior Sales Associate,Property,Mass Customer,N,Yes,3
3572,Willis,Tilston,Male,54,3/21/1986,38,Sales Representative,Retail,Affluent Customer,N,Yes,2
3573,Mab,Dwyer,Female,68,10/16/1996,27,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3
3574,Eileen,Eland,Female,33,2/5/1991,33,Clinical Specialist,Health,Mass Customer,N,No,6
3575,Kandace,Desesquelle,Female,82,11/6/1973,50,Administrative Assistant I,IT,Affluent Customer,N,Yes,13
3576,Rochette,Ebbens,Female,10,9/19/1969,54,Account Coordinator,n/a,Mass Customer,N,No,11
3577,Fowler,Scotsbrook,Male,29,2/18/1964,60,Staff Scientist,Retail,High Net Worth,N,No,10
3578,Dorella,Sineath,Female,57,10/27/1956,67,Staff Accountant IV,Property,Mass Customer,N,No,12
3579,Rachel,Somes,Female,32,9/15/1987,36,Software Test Engineer III,Health,High Net Worth,N,No,20
3580,Roby,Samson,Female,61,4/24/1972,52,Occupational Therapist,Health,Mass Customer,N,No,10
3581,Lindsy,Ygo,Female,38,7/10/1957,66,,n/a,Mass Customer,N,Yes,6
3582,Beryle,Qusklay,Female,66,12/11/1961,62,Media Manager II,Property,Mass Customer,N,No,17
3583,Josselyn,Mathey,Female,71,5/27/1965,58,Assistant Professor,Retail,Affluent Customer,N,No,5
3584,Adler,Teale,Male,95,1/14/1962,62,,Health,Mass Customer,N,No,10
3585,Concordia,Lunbech,Female,41,7/28/1962,61,,Financial Services,High Net Worth,N,Yes,20
3586,Abby,Brownstein,Female,79,2/5/1979,45,Registered Nurse,Health,Affluent Customer,N,No,10
3587,Ines,Galfour,Female,85,9/24/1997,26,,n/a,Affluent Customer,N,No,2
3588,Henrie,Beadman,Female,15,6/4/1961,62,Web Developer III,Health,Affluent Customer,N,Yes,18
3589,Nalani,Dummer,Female,73,2/19/1962,62,Computer Systems Analyst II,Health,High Net Worth,N,No,17
3590,Carolan,Velez,Female,32,4/16/1978,46,,Manufacturing,Mass Customer,N,Yes,19
3591,Dwight,Kinsey,Male,15,10/28/1978,45,Accountant III,Financial Services,Mass Customer,N,No,10
3592,Pall,MacCart,Male,72,4/27/1954,70,Junior Executive,n/a,Mass Customer,N,No,12
3593,Carry,Abercromby,Female,71,4/10/1996,28,Legal Assistant,Retail,Mass Customer,N,No,5
3594,Gustavo,Juschka,Male,45,1/4/1986,38,Marketing Assistant,Manufacturing,Mass Customer,N,No,18
3595,Timi,Huson,Female,81,12/6/1975,48,Software Consultant,Retail,Mass Customer,N,No,6
3596,Christi,Gilluley,Female,57,12/25/1977,46,Executive Secretary,Retail,Mass Customer,N,No,20
3597,Giorgi,,Male,71,6/16/1954,69,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16
3598,Penny,McKirdy,Male,72,12/17/1994,29,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5
3599,Lane,Maguire,Male,11,2/27/1956,68,Physical Therapy Assistant,n/a,High Net Worth,N,Yes,6
3600,Godart,Gooderick,Male,88,5/17/1962,61,Staff Accountant II,n/a,Mass Customer,N,No,16
3601,Fanya,Gethyn,Female,85,12/23/1975,48,Junior Executive,IT,Mass Customer,N,No,18
3602,Alicea,Scamwell,Female,23,11/27/1988,35,Account Coordinator,Health,Mass Customer,N,No,12
3603,Cale,Yaneev,Male,90,9/27/1954,69,Sales Representative,Retail,Mass Customer,N,Yes,14
3604,Findlay,Lubman,Male,3,4/9/1971,53,VP Quality Control,Health,High Net Worth,N,Yes,9
3605,Andy,Risely,Male,54,1/28/1994,30,Internal Auditor,n/a,Mass Customer,N,No,6
3606,Jamima,Wainscot,Female,52,2/9/1957,67,Graphic Designer,n/a,High Net Worth,N,No,15
3607,Troy,Blaydes,Male,99,5/22/2001,22,Clinical Specialist,Health,Mass Customer,N,No,1
3608,Conway,Surgen,Male,86,5/17/1973,50,Nurse Practicioner,Argiculture,High Net Worth,N,No,8
3609,Chicky,Butterfield,Male,69,9/2/1997,26,Marketing Manager,Manufacturing,Mass Customer,N,No,4
3610,Erl,Markel,Male,1,3/29/1987,37,Graphic Designer,Financial Services,High Net Worth,N,Yes,16
3611,Uriah,Chantree,Male,20,4/10/1970,54,Statistician II,n/a,Affluent Customer,N,Yes,10
3612,Normand,Matous,Male,27,11/27/1979,44,,IT,High Net Worth,N,No,15
3613,Fairfax,Pummery,Male,27,4/21/1972,52,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9
3614,Berkie,Gimber,Male,59,6/23/1961,62,Environmental Specialist,Retail,Affluent Customer,N,Yes,18
3615,Junia,Napton,Female,63,7/9/1978,45,Safety Technician II,IT,Mass Customer,N,Yes,8
3616,Vale,Dagnan,Male,42,4/2/2001,23,Product Engineer,Property,High Net Worth,N,No,2
3617,Jessa,Milnthorpe,Female,11,5/6/1990,34,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3
3618,Evyn,Rouby,Male,2,4/28/1966,58,Statistician IV,Retail,Affluent Customer,N,Yes,19
3619,Myranda,Cridland,Female,18,2/17/1996,28,Administrative Assistant IV,n/a,Mass Customer,N,Yes,1
3620,Gerry,Ackhurst,Male,21,7/30/1991,32,Computer Systems Analyst II,Retail,Mass Customer,N,No,5
3621,Umeko,Hearfield,Female,13,1/16/1975,49,Developer IV,Health,High Net Worth,N,No,15
3622,Anetta,Brosenius,Female,84,9/2/1983,40,Compensation Analyst,Financial Services,Mass Customer,N,No,2
